images,phi,eta,delta
/home/jupyter/data/small_image/data_1039933.png,0.35947606376847613,0.9562192800805004,0.8817070166478903
/home/jupyter/data/small_image/data_893033.png,0.3100116269917051,0.6429147241369038,0.9862363575197131
/home/jupyter/data/small_image/data_1048733.png,0.3665927296965402,0.09970683695316022,0.5397904591737414
/home/jupyter/data/small_image/data_379633.png,0.132454545268631,0.46395824552643716,0.4952829148547985
/home/jupyter/data/small_image/data_2276433.png,0.7897906781244554,0.591133455421114,0.603067769392184
/home/jupyter/data/small_image/data_984533.png,0.34242671359935906,0.06420168541658189,0.10227273997046868
/home/jupyter/data/small_image/data_2431933.png,0.8427310062044607,0.9639930391482073,0.151998974576565
/home/jupyter/data/small_image/data_1636433.png,0.5677847102575627,0.5788337930179613,0.4885767979041913
/home/jupyter/data/small_image/data_2486033.png,0.8628289100909358,0.7610541571669166,0.5922070764494933
/home/jupyter/data/small_image/data_2426833.png,0.8423156803276969,0.3806635191478357,0.017736071955881894
/home/jupyter/data/small_image/data_2382533.png,0.8254618120106514,0.8036246836645315,0.25773534098619366
/home/jupyter/data/small_image/data_1980333.png,0.6886966586815918,0.5214981091317971,0.8091805667802531
/home/jupyter/data/small_image/data_2026733.png,0.7038928901507082,0.32520733775952326,0.6987792834421171
/home/jupyter/data/small_image/data_1975033.png,0.684684032819683,0.8520110478962735,0.9579336755313614
/home/jupyter/data/small_image/data_1750433.png,0.6079929682536688,0.8198405516660581,0.24821438535232546
/home/jupyter/data/small_image/data_2327433.png,0.8079084788040874,0.9398392997163729,0.4862501657847168
/home/jupyter/data/small_image/data_1281433.png,0.444537873580822,0.16399354213581002,0.13421626690625388
/home/jupyter/data/small_image/data_370333.png,0.12931138722510802,0.25691839958227103,0.9953806878802428
/home/jupyter/data/small_image/data_2100433.png,0.7301500495845304,0.5911151935085791,0.07837979964450739
/home/jupyter/data/small_image/data_2325933.png,0.805995564619353,0.703803599324105,0.10932800302281773
/home/jupyter/data/small_image/data_1030333.png,0.3560248175037509,0.7679843593187945,0.9858320340034495
/home/jupyter/data/small_image/data_1343333.png,0.46485175108740856,0.911813682122661,0.05995548538596136
/home/jupyter/data/small_image/data_363233.png,0.12701378059810722,0.4423665209343203,0.06521899165549758
/home/jupyter/data/small_image/data_2837633.png,0.9846434442933464,0.7123059432018913,0.08050481648268928
/home/jupyter/data/small_image/data_1868733.png,0.6496570484859832,0.5527651763542681,0.17704444091451577
/home/jupyter/data/small_image/data_1191533.png,0.41350381850186485,0.9057577979337719,0.11393539563066427
/home/jupyter/data/small_image/data_962933.png,0.33419081229790404,0.39721621230426496,0.8749222756604429
/home/jupyter/data/small_image/data_990733.png,0.3424727854958837,0.8173567037272008,0.06544733350555462
/home/jupyter/data/small_image/data_1108433.png,0.38463110303377895,0.5721175518939212,0.49107098100184743
/home/jupyter/data/small_image/data_419033.png,0.14473888562360515,0.38673711124884746,0.06061360125255
/home/jupyter/data/small_image/data_2546733.png,0.8857360398209226,0.34522535699864176,0.5736410475190185
/home/jupyter/data/small_image/data_2041833.png,0.7109691742440455,0.21034710421147093,0.23209791022505222
/home/jupyter/data/small_image/data_2392133.png,0.8317992452476483,0.03888429179004351,0.5771230013934106
/home/jupyter/data/small_image/data_241233.png,0.08542962147195426,0.17948979889405003,0.583769143797467
/home/jupyter/data/small_image/data_385833.png,0.13416283164815893,0.23024216647350051,0.7645489654465892
/home/jupyter/data/small_image/data_507633.png,0.17756825622782513,0.4625298963103185,0.9284066701200446
/home/jupyter/data/small_image/data_1640533.png,0.5708293395770099,0.05082545382671126,0.8308955435722843
/home/jupyter/data/small_image/data_1820233.png,0.632529169158538,0.529417853755145,0.11019315428110188
/home/jupyter/data/small_image/data_831833.png,0.287286929137938,0.9810594959304406,0.4795425751452555
/home/jupyter/data/small_image/data_924233.png,0.3213314819310346,0.5140764328238137,0.9365524051076373
/home/jupyter/data/small_image/data_1089733.png,0.3801314873545844,0.20392259954225556,0.6586975902838457
/home/jupyter/data/small_image/data_2833733.png,0.9846427020397387,0.2378983402518661,0.9045592455394527
/home/jupyter/data/small_image/data_2063933.png,0.715413850121317,0.9553617685085143,0.9425403347148148
/home/jupyter/data/small_image/data_1990733.png,0.6911335501016554,0.846982722744222,0.9621389928383948
/home/jupyter/data/small_image/data_631433.png,0.2186097642273935,0.9105936302387324,0.21355322123365691
/home/jupyter/data/small_image/data_1134633.png,0.3927967580775851,0.8127741266306282,0.8131311581636359
/home/jupyter/data/small_image/data_751333.png,0.2608408673861288,0.9176211441863267,0.08746289198015447
/home/jupyter/data/small_image/data_2339233.png,0.8130125709938502,0.4256400544459731,0.16415975437246044
/home/jupyter/data/small_image/data_2041633.png,0.7104457403530726,0.21724033828927009,0.09931963807138197
/home/jupyter/data/small_image/data_556933.png,0.19205000625103083,0.6249498454490878,0.8429457004938394
/home/jupyter/data/small_image/data_46333.png,0.014984118963660273,0.7867253670214509,0.7177058211220506
/home/jupyter/data/small_image/data_2273433.png,0.789577433988504,0.177365219688157,0.7416916127013108
/home/jupyter/data/small_image/data_1283933.png,0.44651964488813306,0.4623054489464282,0.031323419242217466
/home/jupyter/data/small_image/data_2514933.png,0.8741583823738364,0.38259739796068165,0.7072054064646643
/home/jupyter/data/small_image/data_2433433.png,0.8461640583166224,0.17203132057796555,0.8599093559056612
/home/jupyter/data/small_image/data_1065933.png,0.3705587973770804,0.2095938834039966,0.5266704724754119
/home/jupyter/data/small_image/data_1407133.png,0.48838105064845017,0.8670798835198508,0.8644990680514845
/home/jupyter/data/small_image/data_37533.png,0.012266508306478048,0.6694712367061004,0.5476551175224503
/home/jupyter/data/small_image/data_1465033.png,0.5097593575102006,0.11686858235058431,0.6474019919200927
/home/jupyter/data/small_image/data_324433.png,0.11293450394590249,0.5904541501066445,0.7458432890132368
/home/jupyter/data/small_image/data_533033.png,0.18403389412402377,0.6420506793580902,0.09215494793143382
/home/jupyter/data/small_image/data_2280533.png,0.7938663463340606,0.05683541924396156,0.2437104184678296
/home/jupyter/data/small_image/data_285433.png,0.0977007608886201,0.6831873066056415,0.35835752816471744
/home/jupyter/data/small_image/data_1734733.png,0.6014158920622102,0.8446734676004898,0.7695906805093741
/home/jupyter/data/small_image/data_1894333.png,0.6572460168552635,0.7912375342342084,0.9846858013720778
/home/jupyter/data/small_image/data_1179833.png,0.4103367027793901,0.48366819639468,0.7832977030583512
/home/jupyter/data/small_image/data_449233.png,0.15646711885793277,0.19230160639147362,0.2261392831239022
/home/jupyter/data/small_image/data_2861933.png,0.9929364965825477,0.7128941963375507,0.6631475600129539
/home/jupyter/data/small_image/data_1157433.png,0.4025754323652522,0.6925200700119184,0.31429090889480427
/home/jupyter/data/small_image/data_829633.png,0.28720316518115413,0.7371360072617039,0.25651349725449146
/home/jupyter/data/small_image/data_1682433.png,0.5855045484345358,0.3167078672139776,0.018827587873801566
/home/jupyter/data/small_image/data_1897633.png,0.6585748852860651,0.22826299079643725,0.16073417582853491
/home/jupyter/data/small_image/data_2580033.png,0.8964933037498568,0.5122989144943572,0.28698141584916714
/home/jupyter/data/small_image/data_2511933.png,0.8710106168770553,0.9916486599816541,0.09479181494543987
/home/jupyter/data/small_image/data_1506333.png,0.5233205554652756,0.2515064936757545,0.3071709335008147
/home/jupyter/data/small_image/data_2619433.png,0.9107932652642685,0.4049568799313545,0.794001067489424
/home/jupyter/data/small_image/data_1017833.png,0.353432955271469,0.24712598316112572,0.7282602995772646
/home/jupyter/data/small_image/data_1375933.png,0.47712231754267764,0.9638149919668649,0.19744676303075356
/home/jupyter/data/small_image/data_253133.png,0.08657582240690327,0.6043894623408474,0.2809550752333416
/home/jupyter/data/small_image/data_1201833.png,0.41745069571521853,0.24663910827596652,0.4003582812495711
/home/jupyter/data/small_image/data_1656133.png,0.5756195965117538,0.010181157671200137,0.9375690031068482
/home/jupyter/data/small_image/data_688133.png,0.24010178338839677,0.020243526717149064,0.3427158300202655
/home/jupyter/data/small_image/data_2701933.png,0.9371783589968447,0.7215781167587805,0.05826521681410526
/home/jupyter/data/small_image/data_2661233.png,0.9244266591004195,0.6951130257464806,0.2175320778076734
/home/jupyter/data/small_image/data_1708633.png,0.5940684777756868,0.5511277990074384,0.2368601494277187
/home/jupyter/data/small_image/data_2207733.png,0.7665667022654704,0.9750514521191965,0.31798933538123164
/home/jupyter/data/small_image/data_1631633.png,0.5655273581255977,0.975264170747046,0.7790896068692061
/home/jupyter/data/small_image/data_1875133.png,0.6527119953902353,0.3545254440098355,0.25438959898590896
/home/jupyter/data/small_image/data_2664733.png,0.9272540026907314,0.06587065721051193,0.6484622395619469
/home/jupyter/data/small_image/data_685833.png,0.23846471713120745,0.7406710879669184,0.24130899486874724
/home/jupyter/data/small_image/data_2626733.png,0.9132256291713149,0.326654378736091,0.11133757241306452
/home/jupyter/data/small_image/data_1356433.png,0.4700283871933585,0.5649732048007694,0.20695369955720108
/home/jupyter/data/small_image/data_1203333.png,0.4172479957228772,0.44937558065381306,0.5490047504576088
/home/jupyter/data/small_image/data_2334433.png,0.8098825024004992,0.840510320297917,0.8195845825732426
/home/jupyter/data/small_image/data_1006933.png,0.34848127578844784,0.8852951952882216,0.16643979275662577
/home/jupyter/data/small_image/data_2587733.png,0.8995826490611882,0.47377494204987,0.675991972269102
/home/jupyter/data/small_image/data_1263033.png,0.43823911949049255,0.8838733300840784,0.7266897476751802
/home/jupyter/data/small_image/data_2699133.png,0.9365406832995161,0.3572032370988363,0.9969057448574844
/home/jupyter/data/small_image/data_2459033.png,0.8530924842986775,0.3759333322505241,0.7097325918350731
/home/jupyter/data/small_image/data_545133.png,0.18979981912882424,0.12652757396323405,0.2564958567405461
/home/jupyter/data/small_image/data_1538133.png,0.5356445824521415,0.29656571043491675,0.06040340667399855
/home/jupyter/data/small_image/data_153133.png,0.05442425769646538,0.11852304345898008,0.913626957013126
/home/jupyter/data/small_image/data_32233.png,0.012549173028567373,0.002515725662536372,0.03254781352129088
/home/jupyter/data/small_image/data_2681933.png,0.9308648157313238,0.20321192538757343,0.14347044277334878
/home/jupyter/data/small_image/data_442333.png,0.15454332658106473,0.27215263238824716,0.46828822913735835
/home/jupyter/data/small_image/data_44033.png,0.015953839875055057,0.5311458116102787,0.9212820371701612
/home/jupyter/data/small_image/data_2200433.png,0.7651396817957425,0.06824126084872298,0.7925405753097702
/home/jupyter/data/small_image/data_849033.png,0.2963153325442101,0.14404670950749562,0.5499213320507319
/home/jupyter/data/small_image/data_152533.png,0.05493018208841275,0.059285832792761714,0.22379841910572185
/home/jupyter/data/small_image/data_2243833.png,0.7787754480435344,0.4697181059757864,0.5027679142043487
/home/jupyter/data/small_image/data_308233.png,0.10556553638475573,0.5163883782467762,0.7688837658818317
/home/jupyter/data/small_image/data_1704133.png,0.5934244596047213,0.03005350420932267,0.34555596488602336
/home/jupyter/data/small_image/data_1648033.png,0.5737652384717623,0.03273595292954194,0.7436656907511351
/home/jupyter/data/small_image/data_1357033.png,0.4702812031335085,0.6000408834405404,0.1355608468170856
/home/jupyter/data/small_image/data_200233.png,0.07213790250112163,0.02638862958085495,0.9128056595368765
/home/jupyter/data/small_image/data_2004433.png,0.6964718846218688,0.5871015346251505,0.9104296055929725
/home/jupyter/data/small_image/data_1745133.png,0.6057195499677905,0.12752371787866176,0.7213878360787112
/home/jupyter/data/small_image/data_1617333.png,0.5612341612693975,0.1716502667713789,0.9619997739791708
/home/jupyter/data/small_image/data_163533.png,0.05603329794096885,0.40992562883316674,0.3218839780872238
/home/jupyter/data/small_image/data_223033.png,0.07531217518035345,0.8610119203965751,0.08479625100180366
/home/jupyter/data/small_image/data_2208033.png,0.7685814059303474,0.006654450663380551,0.5201555968764174
/home/jupyter/data/small_image/data_2059933.png,0.715782156302768,0.48292754964769147,0.7240436276188511
/home/jupyter/data/small_image/data_1263733.png,0.4365027574906734,0.9527393163666165,0.8455119747245782
/home/jupyter/data/small_image/data_2350733.png,0.8157589887559188,0.8083069261374206,0.981699204623119
/home/jupyter/data/small_image/data_134933.png,0.04692620621810486,0.8946380183094069,0.9387882725822017
/home/jupyter/data/small_image/data_184633.png,0.0644808843495091,0.061960205193426265,0.8964627225322761
/home/jupyter/data/small_image/data_2871333.png,0.9967005807920664,0.9138796769107398,0.3310621052923448
/home/jupyter/data/small_image/data_1167433.png,0.4028580846368588,0.9379112141173895,0.6956493018773978
/home/jupyter/data/small_image/data_2537333.png,0.8816425659626603,0.18115902985215032,0.0720958213638692
/home/jupyter/data/small_image/data_593233.png,0.20696515986956646,0.15047012122082623,0.5277021817842426
/home/jupyter/data/small_image/data_761033.png,0.26442637409429065,0.1409669766029992,0.3727219809394965
/home/jupyter/data/small_image/data_657533.png,0.2282641652680283,0.19244423919264575,0.4484762708376012
/home/jupyter/data/small_image/data_2047233.png,0.7087169294501473,0.9284689340636934,0.5175697641303032
/home/jupyter/data/small_image/data_2495033.png,0.8653997872711652,0.8706073541605612,0.050283808569546375
/home/jupyter/data/small_image/data_147133.png,0.052573553211058686,0.385921697484514,0.345753870479653
/home/jupyter/data/small_image/data_255733.png,0.0866734261923298,0.970089066284794,0.6640460489917311
/home/jupyter/data/small_image/data_433233.png,0.15063273316405373,0.17269430318918402,0.9211266481320269
/home/jupyter/data/small_image/data_259733.png,0.09142686063168497,0.4679823255473125,0.06437310576962138
/home/jupyter/data/small_image/data_1991333.png,0.6907414411473745,0.9186934510887618,0.44583053598422157
/home/jupyter/data/small_image/data_94333.png,0.03202798262901528,0.7674350414033976,0.25291159349019543
/home/jupyter/data/small_image/data_23033.png,0.0056269394632061254,0.8526429981124289,0.9907182265200161
/home/jupyter/data/small_image/data_41433.png,0.016513137902975795,0.18574334263448025,0.318775437982057
/home/jupyter/data/small_image/data_1543033.png,0.5355653767557822,0.8912232406778291,0.5131626519552233
/home/jupyter/data/small_image/data_777833.png,0.2711831061952197,0.2441728144561969,0.7842192220156647
/home/jupyter/data/small_image/data_1933233.png,0.6698027285275491,0.6979942696274899,0.9509698139050359
/home/jupyter/data/small_image/data_2411733.png,0.8378618839159478,0.49976216500535264,0.5850533374908992
/home/jupyter/data/small_image/data_2567333.png,0.8912597095624312,0.9468509662296569,0.7768203844015161
/home/jupyter/data/small_image/data_2510833.png,0.8705026651544273,0.8515280514823633,0.7738590027455249
/home/jupyter/data/small_image/data_2197533.png,0.7626310365612942,0.6637995270073277,0.705313162749624
/home/jupyter/data/small_image/data_1180733.png,0.40874090789086753,0.5752937019768555,0.0726536492996254
/home/jupyter/data/small_image/data_147833.png,0.05086452898626346,0.4837442705668259,0.8064660350772229
/home/jupyter/data/small_image/data_351833.png,0.11986443248014053,0.961682021567337,0.7490261393755832
/home/jupyter/data/small_image/data_2288833.png,0.794898559619737,0.12391960871017363,0.180914253389449
/home/jupyter/data/small_image/data_1347633.png,0.4667218758188685,0.4596814855748172,0.5451091388754086
/home/jupyter/data/small_image/data_2142633.png,0.741995224699582,0.8288034727282125,0.8266723001482157
/home/jupyter/data/small_image/data_1970833.png,0.6856812264514633,0.3799703582027173,0.5399536276409678
/home/jupyter/data/small_image/data_2654733.png,0.921100836069535,0.8219921822693117,0.6207449932523007
/home/jupyter/data/small_image/data_2856633.png,0.9927141222720285,0.07724824409279218,0.6259082733845078
/home/jupyter/data/small_image/data_2175633.png,0.7530215747813216,0.9900057266086073,0.008613985616381825
/home/jupyter/data/small_image/data_1977533.png,0.688614621625363,0.17272123935836822,0.1346072255908859
/home/jupyter/data/small_image/data_1085433.png,0.3753053337447795,0.6884599724061642,0.5669488166956251
/home/jupyter/data/small_image/data_899233.png,0.31145857078400646,0.41986953890278667,0.4231404949120556
/home/jupyter/data/small_image/data_1232133.png,0.4277793241950963,0.0002661520110310178,0.4954038801085726
/home/jupyter/data/small_image/data_621033.png,0.21445797983457895,0.6012134709039039,0.8668252000769149
/home/jupyter/data/small_image/data_34633.png,0.013096911766322645,0.30546284266228896,0.4125155524894576
/home/jupyter/data/small_image/data_2129433.png,0.7390506568383526,0.15288012746129315,0.8639866892030572
/home/jupyter/data/small_image/data_643133.png,0.22392392503091743,0.3802559807411031,0.8216594340533698
/home/jupyter/data/small_image/data_732933.png,0.2551187772729484,0.6415474860688184,0.9117092924037479
/home/jupyter/data/small_image/data_2219633.png,0.7703794957423862,0.49181054745746744,0.5892197305705831
/home/jupyter/data/small_image/data_1242533.png,0.4330237468560349,0.34644032542534603,0.6020887606767381
/home/jupyter/data/small_image/data_52133.png,0.018326215455035877,0.5359907909013968,0.8840417727609061
/home/jupyter/data/small_image/data_2184033.png,0.7607365181592796,0.030024103467386355,0.8011842338214954
/home/jupyter/data/small_image/data_1560433.png,0.5432797943615519,0.05733795401146509,0.593232884867705
/home/jupyter/data/small_image/data_1010333.png,0.3519965521026849,0.2615121162216036,0.855746528139321
/home/jupyter/data/small_image/data_2531233.png,0.8780148764905855,0.43571872014951685,0.4786211378910755
/home/jupyter/data/small_image/data_92433.png,0.03308485355661191,0.5770809373885366,0.03708752847249599
/home/jupyter/data/small_image/data_1793733.png,0.6228896970882205,0.21966578075602775,0.22649982189557383
/home/jupyter/data/small_image/data_1061233.png,0.3674025653737662,0.692497453719057,0.13164561058978475
/home/jupyter/data/small_image/data_1100733.png,0.3812997377253632,0.566473567759594,0.9072234869836768
/home/jupyter/data/small_image/data_2375333.png,0.8239279144394616,0.9482381556758505,0.8372122445700272
/home/jupyter/data/small_image/data_1405133.png,0.487011076631061,0.6477607517797696,0.09842857516126582
/home/jupyter/data/small_image/data_1453133.png,0.5039741366269629,0.6259798296341399,0.6278552168646336
/home/jupyter/data/small_image/data_456033.png,0.16066964384905055,0.0060206736645038285,0.3320084361804745
/home/jupyter/data/small_image/data_14833.png,0.003919767313661108,0.8970939492409121,0.23951574366787676
/home/jupyter/data/small_image/data_2645933.png,0.9186697735763892,0.7427465510535958,0.2366724905588443
/home/jupyter/data/small_image/data_2863433.png,0.9919712266476144,0.9336995325852392,0.6158338393726432
/home/jupyter/data/small_image/data_1205433.png,0.4191113189207064,0.6924681292265173,0.5364453596266989
/home/jupyter/data/small_image/data_300533.png,0.10313570605584277,0.5721278538040777,0.5603874806270841
/home/jupyter/data/small_image/data_1909833.png,0.6620109401217878,0.7068782233504042,0.5497776892005659
/home/jupyter/data/small_image/data_700533.png,0.24419861022709252,0.5963545227133981,0.3537864145718833
/home/jupyter/data/small_image/data_2607133.png,0.9028842736273047,0.8659073538113656,0.47540152973166433
/home/jupyter/data/small_image/data_277633.png,0.09709583861237196,0.707797805700144,0.864917078212424
/home/jupyter/data/small_image/data_2078633.png,0.7205537499610363,0.8498629738957678,0.010197692042098971
/home/jupyter/data/small_image/data_2462733.png,0.8555284653857912,0.8299947021856784,0.4809566545610321
/home/jupyter/data/small_image/data_2832333.png,0.9834545367384583,0.004567590958269463,0.37619821537264986
/home/jupyter/data/small_image/data_984833.png,0.34219647383895185,0.10759500749532021,0.8926417176037308
/home/jupyter/data/small_image/data_81833.png,0.0286450733160557,0.22010000143714814,0.052093546941634726
/home/jupyter/data/small_image/data_868833.png,0.30237226157700575,0.6416790346177021,0.3306610652356792
/home/jupyter/data/small_image/data_1527033.png,0.5294130656234113,0.8871212207928789,0.26732045718442754
/home/jupyter/data/small_image/data_297733.png,0.10448568213233692,0.2345873220653294,0.12324578731721503
/home/jupyter/data/small_image/data_2081133.png,0.7247959815920519,0.1437895601116793,0.6568640703398592
/home/jupyter/data/small_image/data_858533.png,0.297951478491781,0.34824409768195164,0.1672174531512871
/home/jupyter/data/small_image/data_2207533.png,0.7648095122026302,0.9044461579189313,0.41707420498979897
/home/jupyter/data/small_image/data_1669333.png,0.5790944377935783,0.6529733926987354,0.1643641116897773
/home/jupyter/data/small_image/data_110233.png,0.03734888397690153,0.7695556145151268,0.8940212407928382
/home/jupyter/data/small_image/data_5833.png,0.0020453259072046657,0.7211546058169664,0.5390156702029268
/home/jupyter/data/small_image/data_633733.png,0.22050342713837096,0.23483004580520847,0.5431832139667576
/home/jupyter/data/small_image/data_561033.png,0.19655659835532846,0.10772038546278165,0.9460088822390409
/home/jupyter/data/small_image/data_2164433.png,0.7521576855916436,0.5720697231242735,0.33451347142345145
/home/jupyter/data/small_image/data_2609333.png,0.90718916076324,0.16614685850765606,0.07070126408334917
/home/jupyter/data/small_image/data_2519933.png,0.8730633831944262,0.9789929113864204,0.8287903121084683
/home/jupyter/data/small_image/data_1556733.png,0.5392326766763086,0.5757325858001204,0.6928503254247442
/home/jupyter/data/small_image/data_1280833.png,0.44532590169046765,0.12297449703007693,0.7839360428150335
/home/jupyter/data/small_image/data_1636933.png,0.5685745927900464,0.630918483999964,0.9858469496959469
/home/jupyter/data/small_image/data_231033.png,0.07909493636899999,0.8879510381108385,0.570795222198364
/home/jupyter/data/small_image/data_1183333.png,0.4109589475777557,0.9307509701161087,0.3721585832671245
/home/jupyter/data/small_image/data_1019933.png,0.3543303476721485,0.4947820430672006,0.48732663820658406
/home/jupyter/data/small_image/data_338433.png,0.11906545981300695,0.320001325681193,0.9602071757203319
/home/jupyter/data/small_image/data_2377733.png,0.8275932154066423,0.213743522368452,0.7880639172090215
/home/jupyter/data/small_image/data_1009433.png,0.3518218671005499,0.19906368642525468,0.9417656937240266
/home/jupyter/data/small_image/data_486033.png,0.16715134010321347,0.7502853615124824,0.8468538084725596
/home/jupyter/data/small_image/data_1588133.png,0.5501604557452623,0.5023660473892682,0.40892697575642256
/home/jupyter/data/small_image/data_2313933.png,0.8034365965650812,0.2038817992025444,0.04262528523299922
/home/jupyter/data/small_image/data_2462433.png,0.8553895879843088,0.838459369320266,0.46667659627372027
/home/jupyter/data/small_image/data_1026133.png,0.3576814063652184,0.2899619649603594,0.8215128782077412
/home/jupyter/data/small_image/data_1114233.png,0.3864413112344133,0.2783896538385305,0.20882888085062482
/home/jupyter/data/small_image/data_1579633.png,0.5472915363518445,0.4890480879645378,0.8567421183526248
/home/jupyter/data/small_image/data_2336733.png,0.8135831526526344,0.06988824384036976,0.3899425731470856
/home/jupyter/data/small_image/data_317033.png,0.1100770976619907,0.6454128623532523,0.5855782569639261
/home/jupyter/data/small_image/data_625333.png,0.21825281421837447,0.18071989940641106,0.8177477191611272
/home/jupyter/data/small_image/data_1641033.png,0.5705902118873245,0.1452793315255713,0.4573888906305029
/home/jupyter/data/small_image/data_1119733.png,0.38656618479579424,0.9533374871223131,0.6145749919594629
/home/jupyter/data/small_image/data_1451933.png,0.505096454089145,0.4898722996192483,0.5003072177785692
/home/jupyter/data/small_image/data_701933.png,0.24187601154964047,0.7209295077015312,0.014257299967733505
/home/jupyter/data/small_image/data_1192333.png,0.41610144437260177,0.010963379877735413,0.20177027737598988
/home/jupyter/data/small_image/data_1901033.png,0.6584322400623869,0.6112010208011366,0.7604629695692716
/home/jupyter/data/small_image/data_2578933.png,0.895689473359833,0.3602288459624843,0.41324887368055785
/home/jupyter/data/small_image/data_449933.png,0.15632002543416929,0.20959633407613962,0.32790615405320034
/home/jupyter/data/small_image/data_1313433.png,0.45726718358434276,0.15964664661126066,0.3609100841639077
/home/jupyter/data/small_image/data_1430933.png,0.49463876386059885,0.8952498735917459,0.19106423426488303
/home/jupyter/data/small_image/data_710733.png,0.24520262626517308,0.8209298714769335,0.5545495420594547
/home/jupyter/data/small_image/data_930533.png,0.3238027792820716,0.30551789979549937,0.09600247862735038
/home/jupyter/data/small_image/data_754533.png,0.26123604203594125,0.31443908966707423,0.30448342335887346
/home/jupyter/data/small_image/data_786733.png,0.2741111216597876,0.32591409340688027,0.4888350972947498
/home/jupyter/data/small_image/data_2215533.png,0.7684404503952144,0.9346111965730681,0.029293936841328083
/home/jupyter/data/small_image/data_1136733.png,0.3967568107739654,0.08918807924686485,0.10780920870730526
/home/jupyter/data/small_image/data_1585633.png,0.5500981933885318,0.23482903999982535,0.3663795901514332
/home/jupyter/data/small_image/data_1850133.png,0.6436671955543646,0.2839032800248516,0.671541014373293
/home/jupyter/data/small_image/data_1519633.png,0.5274623757989106,0.957289038288954,0.9181392290491905
/home/jupyter/data/small_image/data_767733.png,0.26394610761392506,0.9839461457111274,0.2692733704750784
/home/jupyter/data/small_image/data_1895533.png,0.6571132809296042,0.9057670593571885,0.4007518712892747
/home/jupyter/data/small_image/data_545433.png,0.1896410069181996,0.15611725101516555,0.11367060412723581
/home/jupyter/data/small_image/data_2807933.png,0.9726435525471064,0.9615937873161917,0.6136290315131849
/home/jupyter/data/small_image/data_2029033.png,0.7029102341533391,0.6116962718779086,0.9656194255859475
/home/jupyter/data/small_image/data_2598833.png,0.9025788910862305,0.8510160750923301,0.5848980326737383
/home/jupyter/data/small_image/data_2440633.png,0.8497699961148533,0.08084327357651677,0.5105472212541524
/home/jupyter/data/small_image/data_759533.png,0.26115091997925927,0.9129607328574622,0.2810024746071974
/home/jupyter/data/small_image/data_1574833.png,0.5458524170899155,0.8655963653980667,0.08760303841269143
/home/jupyter/data/small_image/data_690933.png,0.23925518571952623,0.38299017954888737,0.3097183566562931
/home/jupyter/data/small_image/data_502133.png,0.17370114646217094,0.7664736965121732,0.7931341350653536
/home/jupyter/data/small_image/data_1059133.png,0.36888693106671644,0.3632795290611874,0.7151663448079728
/home/jupyter/data/small_image/data_723833.png,0.25093813915823354,0.49679171381456155,0.4451210171685201
/home/jupyter/data/small_image/data_1987833.png,0.6898911417238047,0.454408552750252,0.8362526984282862
/home/jupyter/data/small_image/data_1377933.png,0.48050682361969976,0.2015852636482632,0.6677033887664829
/home/jupyter/data/small_image/data_2057533.png,0.715896997725468,0.15788557668336942,0.0796204793037207
/home/jupyter/data/small_image/data_1545233.png,0.5377962150679532,0.16242551734573424,0.34384773208809927
/home/jupyter/data/small_image/data_336933.png,0.11719837638831153,0.14015061170379814,0.06311530384948058
/home/jupyter/data/small_image/data_1322033.png,0.45981394582891083,0.26033264000574646,0.7886718687976442
/home/jupyter/data/small_image/data_2126033.png,0.7382206433254688,0.7581342362818448,0.8218627206796981
/home/jupyter/data/small_image/data_2518533.png,0.8729272666542756,0.8030973312769849,0.5300883509541799
/home/jupyter/data/small_image/data_55233.png,0.018544369666903475,0.9250609555261107,0.7540377948427808
/home/jupyter/data/small_image/data_707633.png,0.2455823786845616,0.4870015681171653,0.8053851371318526
/home/jupyter/data/small_image/data_1040533.png,0.3620728445133291,0.09596316715112643,0.13195864496939191
/home/jupyter/data/small_image/data_1004933.png,0.348276010566611,0.6228784307663553,0.7564324670971815
/home/jupyter/data/small_image/data_2747333.png,0.9549374266991484,0.4214556861272344,0.9788672255452907
/home/jupyter/data/small_image/data_1006033.png,0.34806610962782863,0.7838401964006938,0.7459001160744947
/home/jupyter/data/small_image/data_106333.png,0.03620049096359823,0.27337621032337844,0.8055569584319677
/home/jupyter/data/small_image/data_2241033.png,0.7797601848703934,0.14182728822073196,0.17810321763866224
/home/jupyter/data/small_image/data_842333.png,0.29347683206103775,0.260452579292158,0.6461157453739703
/home/jupyter/data/small_image/data_2790533.png,0.9681318780610831,0.8412991999651315,0.5833050501211409
/home/jupyter/data/small_image/data_343933.png,0.11808157050847018,0.9521035677309465,0.004755655290291827
/home/jupyter/data/small_image/data_2753433.png,0.9583276140995537,0.15817661230096305,0.6895551169202301
/home/jupyter/data/small_image/data_998133.png,0.34562287824685284,0.7603867911575091,0.6788304038087037
/home/jupyter/data/small_image/data_439033.png,0.15026335520081152,0.8564834230472227,0.32720558555301116
/home/jupyter/data/small_image/data_1736233.png,0.6032956393897396,0.03652389879593656,0.24890336492038823
/home/jupyter/data/small_image/data_2443933.png,0.8478492689612483,0.45186750244675267,0.05638576482879598
/home/jupyter/data/small_image/data_1844833.png,0.64144221995022,0.631595310876456,0.9961243281968057
/home/jupyter/data/small_image/data_538933.png,0.18657625362933244,0.3817002825138859,0.47069391607008076
